============================================================
  TRN Go/No-Go Decision Test
  Steps: 5000, Device: cpu, Seed: 42
  Model: d_model=128, n_layers=4, n_osc=64
============================================================

============================================================
  COPY TASK  (seq_len=64, vocab=32, period=8)
============================================================

--- TRN ---
  TRN params: 956,804
  [TRN-selcopy] step  4900/5000 train=2.8318 val=2.8387 acc=0.0864 (1253s)
  [TRN-selcopy] step  4950/5000 train=2.8360 val=2.8385 acc=0.0876 (1266s)
  [TRN-selcopy] step  5000/5000 train=2.8339 val=2.8384 acc=0.0880 (1279s)

--- Transformer ---
  [TF-selcopy] step    50/5000 train=81.2970 val=80.5697 acc=0.0737 (5s)
  [TF-selcopy] step   100/5000 train=36.5211 val=35.7122 acc=0.0661 (9s)
  [TF-selcopy] step   150/5000 train=10.1821 val=9.8681 acc=0.0532 (14s)
  [TF-selcopy] step   200/5000 train=3.2943 val=3.2788 acc=0.0737 (18s)
  [TF-selcopy] step   250/5000 train=3.0541 val=3.0541 acc=0.0737 (23s)
  [TF-selcopy] step   300/5000 train=2.9529 val=2.9569 acc=0.0851 (28s)
  [TF-selcopy] step   350/5000 train=2.8906 val=2.8907 acc=0.0790 (32s)
  [TF-selcopy] step   400/5000 train=2.8646 val=2.8719 acc=0.0900 (37s)
  [TF-selcopy] step   450/5000 train=2.8606 val=2.8650 acc=0.0840 (41s)
  [TF-selcopy] step   500/5000 train=2.8626 val=2.8646 acc=0.0839 (46s)
  [TF-selcopy] step   550/5000 train=2.8619 val=2.8629 acc=0.0850 (51s)
  [TF-selcopy] step   600/5000 train=2.8567 val=2.8616 acc=0.1103 (55s)
  [TF-selcopy] step   650/5000 train=2.8569 val=2.8522 acc=0.1491 (60s)
  [TF-selcopy] step   700/5000 train=2.8467 val=2.8506 acc=0.1724 (65s)
  [TF-selcopy] step   750/5000 train=2.8410 val=2.8372 acc=0.2514 (69s)
  [TF-selcopy] step   800/5000 train=2.8273 val=2.8284 acc=0.3429 (74s)
  [TF-selcopy] step   850/5000 train=2.8029 val=2.8018 acc=0.4301 (78s)
  [TF-selcopy] step   900/5000 train=2.7771 val=2.7814 acc=0.5264 (83s)
  [TF-selcopy] step   950/5000 train=2.7620 val=2.7679 acc=0.6168 (88s)
  [TF-selcopy] step  1000/5000 train=2.7499 val=2.7561 acc=0.6694 (93s)
  [TF-selcopy] step  1050/5000 train=2.7460 val=2.7506 acc=0.6949 (97s)
  [TF-selcopy] step  1100/5000 train=2.7492 val=2.7538 acc=0.7041 (102s)
  [TF-selcopy] step  1150/5000 train=2.7434 val=2.7427 acc=0.7371 (106s)
  [TF-selcopy] step  1200/5000 train=2.7376 val=2.7440 acc=0.7266 (111s)
  [TF-selcopy] step  1250/5000 train=2.7237 val=2.7420 acc=0.7414 (116s)
  [TF-selcopy] step  1300/5000 train=2.7423 val=2.7382 acc=0.7518 (120s)
  [TF-selcopy] step  1350/5000 train=2.7367 val=2.7354 acc=0.7644 (125s)
  [TF-selcopy] step  1400/5000 train=2.7411 val=2.7323 acc=0.7700 (130s)
  [TF-selcopy] step  1450/5000 train=2.7306 val=2.7350 acc=0.7696 (134s)
  [TF-selcopy] step  1500/5000 train=2.7374 val=2.7357 acc=0.7796 (139s)
  [TF-selcopy] step  1550/5000 train=2.7370 val=2.7349 acc=0.7719 (144s)
  [TF-selcopy] step  1600/5000 train=2.7161 val=2.7328 acc=0.7708 (148s)
  [TF-selcopy] step  1650/5000 train=2.7221 val=2.7268 acc=0.7874 (153s)
  [TF-selcopy] step  1700/5000 train=2.7207 val=2.7258 acc=0.7869 (157s)
  [TF-selcopy] step  1750/5000 train=2.7309 val=2.7299 acc=0.7914 (162s)
  [TF-selcopy] step  1800/5000 train=2.7249 val=2.7264 acc=0.8041 (167s)
  [TF-selcopy] step  1850/5000 train=2.7146 val=2.7256 acc=0.7967 (171s)
  [TF-selcopy] step  1900/5000 train=2.7112 val=2.7264 acc=0.8041 (176s)
  [TF-selcopy] step  1950/5000 train=2.7117 val=2.7273 acc=0.8129 (180s)
  [TF-selcopy] step  2000/5000 train=2.7141 val=2.7196 acc=0.8131 (185s)
  [TF-selcopy] step  2050/5000 train=2.7178 val=2.7279 acc=0.8059 (190s)
  [TF-selcopy] step  2100/5000 train=2.7197 val=2.7265 acc=0.8061 (194s)
  [TF-selcopy] step  2150/5000 train=2.7269 val=2.7214 acc=0.8157 (199s)
  [TF-selcopy] step  2200/5000 train=2.7126 val=2.7177 acc=0.8199 (204s)
  [TF-selcopy] step  2250/5000 train=2.7239 val=2.7212 acc=0.8104 (208s)
  [TF-selcopy] step  2300/5000 train=2.7106 val=2.7223 acc=0.8215 (213s)
  [TF-selcopy] step  2350/5000 train=2.7079 val=2.7186 acc=0.8239 (217s)
  [TF-selcopy] step  2400/5000 train=2.7113 val=2.7156 acc=0.8271 (222s)
  [TF-selcopy] step  2450/5000 train=2.7060 val=2.7175 acc=0.8345 (227s)
  [TF-selcopy] step  2500/5000 train=2.7073 val=2.7190 acc=0.8215 (231s)
  [TF-selcopy] step  2550/5000 train=2.7105 val=2.7154 acc=0.8371 (236s)
  [TF-selcopy] step  2600/5000 train=2.7073 val=2.7157 acc=0.8356 (240s)
  [TF-selcopy] step  2650/5000 train=2.7037 val=2.7142 acc=0.8529 (245s)
  [TF-selcopy] step  2700/5000 train=2.7010 val=2.7121 acc=0.8438 (250s)
  [TF-selcopy] step  2750/5000 train=2.7011 val=2.7123 acc=0.8512 (254s)
  [TF-selcopy] step  2800/5000 train=2.7045 val=2.7083 acc=0.8650 (259s)
  [TF-selcopy] step  2850/5000 train=2.6991 val=2.7085 acc=0.8692 (264s)
  [TF-selcopy] step  2900/5000 train=2.6988 val=2.7081 acc=0.8819 (268s)
  [TF-selcopy] step  2950/5000 train=2.6944 val=2.7105 acc=0.8721 (273s)
  [TF-selcopy] step  3000/5000 train=2.6954 val=2.7016 acc=0.8886 (278s)
  [TF-selcopy] step  3050/5000 train=2.7029 val=2.7042 acc=0.8932 (282s)
  [TF-selcopy] step  3100/5000 train=2.6963 val=2.7041 acc=0.8931 (287s)
  [TF-selcopy] step  3150/5000 train=2.6944 val=2.7033 acc=0.8974 (291s)
  [TF-selcopy] step  3200/5000 train=2.6923 val=2.7019 acc=0.9016 (296s)
  [TF-selcopy] step  3250/5000 train=2.6923 val=2.7008 acc=0.9064 (301s)
  [TF-selcopy] step  3300/5000 train=2.7030 val=2.6994 acc=0.9136 (305s)
  [TF-selcopy] step  3350/5000 train=2.6977 val=2.7028 acc=0.9073 (310s)
  [TF-selcopy] step  3400/5000 train=2.6915 val=2.6980 acc=0.9121 (314s)
  [TF-selcopy] step  3450/5000 train=2.6878 val=2.6978 acc=0.9237 (319s)
  [TF-selcopy] step  3500/5000 train=2.6865 val=2.6971 acc=0.9219 (324s)
  [TF-selcopy] step  3550/5000 train=2.6971 val=2.6991 acc=0.9170 (328s)
  [TF-selcopy] step  3600/5000 train=2.6874 val=2.6946 acc=0.9267 (333s)
  [TF-selcopy] step  3650/5000 train=2.6884 val=2.6955 acc=0.9269 (338s)
  [TF-selcopy] step  3700/5000 train=2.6882 val=2.6947 acc=0.9356 (342s)
  [TF-selcopy] step  3750/5000 train=2.6863 val=2.6942 acc=0.9309 (347s)
  [TF-selcopy] step  3800/5000 train=2.6809 val=2.6934 acc=0.9416 (352s)
  [TF-selcopy] step  3850/5000 train=2.6791 val=2.6938 acc=0.9354 (356s)
  [TF-selcopy] step  3900/5000 train=2.6827 val=2.6917 acc=0.9395 (361s)
  [TF-selcopy] step  3950/5000 train=2.6831 val=2.6935 acc=0.9347 (365s)
  [TF-selcopy] step  4000/5000 train=2.6835 val=2.6923 acc=0.9400 (370s)
  [TF-selcopy] step  4050/5000 train=2.6843 val=2.6912 acc=0.9445 (375s)
  [TF-selcopy] step  4100/5000 train=2.6810 val=2.6906 acc=0.9499 (379s)
  [TF-selcopy] step  4150/5000 train=2.6876 val=2.6897 acc=0.9530 (384s)
  [TF-selcopy] step  4200/5000 train=2.6861 val=2.6902 acc=0.9506 (389s)
  [TF-selcopy] step  4250/5000 train=2.6834 val=2.6902 acc=0.9484 (393s)
  [TF-selcopy] step  4300/5000 train=2.6813 val=2.6888 acc=0.9520 (398s)
  [TF-selcopy] step  4350/5000 train=2.6810 val=2.6911 acc=0.9487 (402s)
  [TF-selcopy] step  4400/5000 train=2.6799 val=2.6895 acc=0.9537 (407s)
  [TF-selcopy] step  4450/5000 train=2.6835 val=2.6893 acc=0.9565 (412s)
  [TF-selcopy] step  4500/5000 train=2.6848 val=2.6883 acc=0.9561 (416s)
  [TF-selcopy] step  4550/5000 train=2.6786 val=2.6880 acc=0.9545 (421s)
  [TF-selcopy] step  4600/5000 train=2.6762 val=2.6876 acc=0.9599 (426s)
  [TF-selcopy] step  4650/5000 train=2.6859 val=2.6884 acc=0.9530 (430s)
  [TF-selcopy] step  4700/5000 train=2.6773 val=2.6876 acc=0.9593 (435s)
  [TF-selcopy] step  4750/5000 train=2.6767 val=2.6878 acc=0.9601 (440s)
  [TF-selcopy] step  4800/5000 train=2.6775 val=2.6867 acc=0.9611 (444s)
  [TF-selcopy] step  4850/5000 train=2.6807 val=2.6871 acc=0.9605 (449s)
  [TF-selcopy] step  4900/5000 train=2.6755 val=2.6865 acc=0.9610 (454s)
  [TF-selcopy] step  4950/5000 train=2.6827 val=2.6885 acc=0.9601 (458s)
  [TF-selcopy] step  5000/5000 train=2.6761 val=2.6869 acc=0.9623 (463s)

=== COPY TASK ===
Model: TRN
Steps to loss < 0.01: not reached
Steps to accuracy > 0.99: not reached
Final val_loss: 6.448055
Final accuracy: 0.000000
Verdict: FAIL

Model: Transformer
Steps to loss < 0.01: not reached
Steps to accuracy > 0.99: not reached
Final val_loss: 45.589253
Final accuracy: 0.000000

=== SELECTIVE COPY TASK ===
Model: TRN
Steps to loss < 0.01: not reached
Steps to accuracy > 0.9: not reached
Final val_loss: 2.838371
Final accuracy: 0.088000
Verdict: FAIL

Model: Transformer
Steps to loss < 0.01: not reached
Steps to accuracy > 0.9: 3200
Final val_loss: 2.686940
Final accuracy: 0.962250

============================================================
=== OVERALL GO/NO-GO ===
Copy Task:      FAIL
Selective Copy: FAIL
Recommendation: NO-GO
Total time: 2917s
============================================================
